Course CRN Meeting Time,Day,Time,Building,Room,Comments
HIST 272 - 34123 - 9:30 AM (T),Wed May 3,10:30 - 12:30 pm,2BH,209,
HIST 276 - 32934 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,2BH,304,
HIST 285 - 38629 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2TH,216,
HIST 288 - 15460 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2TH,204,
HIST 290 - 33344 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2TH,215,
HIST 292 - 24686 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2TH,117,
HIST 296 - 38487 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2BSB,369,
HIST 300 - 15413 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2TH,320,
HIST 300 - 15412 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2BSB,113,
HIST 320 - 15415 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BSB,137,
HIST 405 - 36273 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2SH,219,
HIST 418 - 15419 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2SH,308,
HIST 418 - 19280 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2SH,308,
HIST 420 - 19471 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,,,
HIST 420 - 19470 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,,,
HIST 435 - 35831 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2BSB,133,
HIST 435 - 35847 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2BSB,133,
HIST 440 - 36660 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2BSB,185,
HIST 440 - 36659 - 3:30 PM (W),Mon May 1,8:00 - 10:00 am,2BSB,165,
HIST 454 - 35198 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,,,
HIST 454 - 35197 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,,,
HIST 475 - 15422 - 4:00 PM (W),Tue May 2,3:30 - 5:30 pm,2BSB,133,
HIST 477 - 36578 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2BSB,165,
HIST 477 - 36577 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2BSB,165,
HIST 485 - 38027 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2TH,316,
HIST 485 - 38029 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2TH,316,
HIST 492 - 32971 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2SH,116,
HIST 492 - 32972 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2SH,116,
HIST 503 - 24609 - 5:00 PM (T),Thu May 4,3:30 - 5:30 pm,,,
HIST 511 - 37940 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,,,
HIST 551 - 24683 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,,,
HIST 593 - 30123 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,,,
HIST 593 - 30124 - 2:00 PM (M),Wed May 3,1:00 - 3:00 pm,,,
HIST 594 - 30125 - 2:00 PM (T),Wed May 3,3:30 - 5:30 pm,,,
HN 196 - 20662 - 4:00 PM (MW),Tue May 2,3:30 - 5:30 pm,BSB,250,
HON 121 - 28662 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2BH,B21,
HON 121 - 26284 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2LH,308,
HON 121 - 36340 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LH,300,
HON 121 - 26285 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2LH,100,
HON 121 - 31447 - 9:30 AM (T),Wed May 3,10:30 - 12:30 pm,2BH,B21,
HON 122 - 26286 - 8:00 AM (TR),Thu May 4,8:00 - 10:00 am,2LH,304,
HON 123 - 26287 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LH,305,
HON 123 - 28664 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LH,301,
HON 124 - 30898 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2LH,107,
HON 127 - 28669 - 3:30 PM (MW),Mon May 1,8:00 - 10:00 am,2BH,B21,
HON 127 - 34632 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LH,315,
HON 131 - 39988 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,215,
HON 131 - 39337 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2TH,117,
HON 134 - 28670 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LH,201,
HON 140 - 26291 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2LH,103,
HON 142 - 38373 - 8:00 AM (TR),Thu May 4,8:00 - 10:00 am,2BH,B21,
HUM 101 - 36799 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BSB,113,
HUM 101 - 36805 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2BSB,113,
HUM 102 - 36817 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2BSB,187,
HUM 102 - 36818 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BSB,187,
IDS 200 - ALL,Thu May 4,3:30 - 5:30 pm,2BSB,"140, 145, 250, 2LCB B101, 2LCF F001",Combined Section Final
IDS 201 - 36934 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2DH,330 ,
IDS 270 - 29687 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2SES,250,
IDS 312 - 31936 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2DH,330,
IDS 331 - 21806 - 3:20 PM (T),Fri May 5,1:00 - 3:00 pm,2DH,170,
IDS 331 - 31937 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2SCE,408,
IDS 355 - ALL,Thu May 4,3:30 - 5:30 pm,2SES,"130, 230, 250",Combined Section Final
IDS 371 - 16722 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2LCF,F001,
IDS 371 - 31935 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LCD,D002,
IDS 401 - 16733 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2GH,205,
IDS 401 - 20266 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2GH,205,
IDS 403 - 38065 - 3:20 PM (T),Fri May 5,1:00 - 3:00 pm,2BSB,389,
IDS 403 - 38064 - 3:20 PM (T),Fri May 5,1:00 - 3:00 pm,2BSB,389,
IDS 406 - 16736 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2TH,120,
IDS 406 - 19278 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2TH,120,
IDS 410 - 16737 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2DH,220,
IDS 410 - 19284 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2DH,220,
IDS 410 - 39715 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2LCA,A006,
IDS 410 - 39935 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2LCA,A006,
IDS 454 - 34803 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,,,
IDS 454 - 34801 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,,,
IDS 462 - 33336 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2LCF,F004,
IDS 462 - 33294 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2LCF,F004,
IDS 472 - 27469 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BSB,385,
IDS 472 - 27470 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BSB,385,
IDS 475 - 19272 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2DH,330,
IDS 475 - 19275 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2DH,330,
IDS 476 - 23865 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2LCF,F006,
IDS 476 - 23864 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2LCF,F006,
IDS 479 - 36184 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LCA,A004,
IDS 479 - 36283 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LCA,A004,
IDS 494 - 30785 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,,,
IDS 494 - 37296 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,,,
IDS 495 - 16749 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2DH,220 ,
IDS 500 - 25517 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2BH,209,
IDS 507 - 37338 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2DH,230,
IDS 515 - 34516 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2LCC,C003,
IDS 517 - 21007 - 12:15 PM (S),Sat Apr 29,12:15 - 2:15 pm,2DH,220 ,
IDS 517 - 39795 - 3:30 PM (F),Mon May 1,8:00 - 10:00 am,2DH,220,
IDS 518 - 29073 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2BSB,311,
IDS 520 - 24828 - 9:00 AM (S),Sat Apr 29,9:00 - 11:00 am,2LCC,C001,
IDS 521 - 16760 - 12:15 PM (S),Sat Apr 29,12:15 - 2:15 pm,2LCC,C001,
IDS 523 - 27471 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2DH,220 ,
IDS 529 - 30916 - 11:00 AM (W),Thu May 4,10:30 - 12:30 pm,2BSB,167,
IDS 532 - 16764 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2DH,220 ,
IDS 532 - 39797 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2BH,304,
IDS 552 - 36936 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2DH,220,
IDS 560 - 38379 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2DH,230,
IDS 561 - 37272 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,,,
IDS 566 - 38061 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2TH,215,
IDS 567 - 39716 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2DH,230,
IDS 567 - 39712 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2LCA,A007,
IDS 570 - 36231 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2DH,210,
IDS 572 - 38062 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2LCE,E101,
IDS 572 - 37151 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2DH,220 ,
IDS 575 - 38069 - 9:00 AM (S),Sat Apr 29,9:00 - 11:00 am,2DH,220,
IDS 594 - 38067 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2LH,301,
IDS 594 - 39713 - 3:00 PM (T),Fri May 5,1:00 - 3:00 pm,2BSB,381,
IDS 594 - 38066 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2LH,315,
IDS 594 - 36268 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2LH,107,
IDS 594 - 30796 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2SH,320,
IDS 594 - 32472 - 3:00 PM (R),Fri May 5,1:00 - 3:00 pm,2BSB,385,
IDS 595 - 27398 - 9:00 AM (F),Tue May 2,10:30 - 12:30 pm,,,
IE 201 - 16559 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2LCC,C003,
IE 312 - 35720 - 5:00 PM (TR),Thu May 4,3:30 - 5:30 pm,2LCF,F004,
IE 342 - 29781 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LCF,F001,
IE 345 - 23213 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2ERF,1023,
IE 380 - 16571 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2LCF,F006,
IE 442 - 39404 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2ERF,1003,
IE 446 - 16566 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2SES,130,
IE 446 - 19267 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2SES,130,
IE 463 - 19269 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LCF,F003,
IE 463 - 16568 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LCF,F004,
IE 466 - 37765 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2LCC,C006,
IE 466 - 37766 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2LCC,C006,
IE 472 - 16570 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2LCC,C001,
IE 472 - 19538 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2LCC,C002,
IE 499 - 38366 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,2SH,115,
IE 511 - 21798 - 4:00 PM (MW),Tue May 2,3:30 - 5:30 pm,2SES,230,
IE 567 - 33583 - 4:00 PM (W),Tue May 2,3:30 - 5:30 pm,,,
IE 594 - 39728 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,2ERF,1023,
IE 594 - 39825 - 9:00 AM (WF),Tue May 2,10:30 - 12:30 pm,,,
IE 594 - 34907 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2ERF,1023,
IE 594 - 32489 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,,,
IE 595 - 24441 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,,,
INST 114 - 29129 - 9:30 AM (T),Wed May 3,10:30 - 12:30 pm,2SH,319,
INST 130 - 34360 - 1:00 PM (MW),Mon May 1,1:00 - 3:00 pm,2BH,309,
INST 184 - 28458 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2LCF,F001,
INST 221 - 28355 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2BH,308,
INST 221 - 28356 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2BH,308,
INST 301 - 28836 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2BSB,137,
INST 333 - 34515 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LCF,F006,
INST 349 - 28448 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2BSB,289,
ISA 120 - 39886 - 2:00 PM (MW),Wed May 3,1:00 - 3:00 pm,2JH,209,
IT 202 - 38553 - 4:00 PM (M),Tue May 2,3:30 - 5:30 pm,2LH,120,
ITAL 101 - ALL,Mon May 1,6:00 - 8:00 pm,2LCF,"F003, F006",Combined Section Final
ITAL 102 - ALL,Mon May 1,6:00 - 8:00 pm,2LCC,"C003, C006",Combined Section Final
ITAL 103 - ALL,Tue May 2,6:00 - 8:00 pm,2LCF,F006,Combined Section Final
ITAL 104 - ALL,Tue May 2,6:00 - 8:00 pm,2LCF,F004,Combined Section Final
ITAL 201 - 38499 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LH,207,
ITAL 230 - 35410 - 3:00 PM (MW),Mon May 1,8:00 - 10:00 am,2SH,304,
ITAL 300 - 34070 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2BSB,269,
JPN 102 - 36762 - 2:00 PM (MTWR),Wed May 3,1:00 - 3:00 pm,2LH,115,
JPN 102 - 17564 - 3:00 PM (MTWR),Mon May 1,8:00 - 10:00 am,2LH,115,
JPN 104 - 24753 - 12:00 PM (MTWR),Tue May 2,8:00 - 10:00 am,2LH,115,
JPN 104 - 17565 - 11:00 AM (MTWR),Thu May 4,10:30 - 12:30 pm,2LH,115,
JST 101 - 28809 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LH,104,
JST 243 - 39386 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2TH,208,
KN 100 - 39689 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LCF,F003,
KN 136 - 34047 - 9:30 AM (T),Wed May 3,10:30 - 12:30 pm,2LCE,E101,
KN 152 - 35741 - 1:00 PM (MW),Mon May 1,1:00 - 3:00 pm,2LCE,E101,
KN 200 - 38122 - 11:00 AM (MW),Thu May 4,10:30 - 12:30 pm,2BH,308,
KN 240 - 36986 - 2:00 PM (MW),Wed May 3,1:00 - 3:00 pm,2BH,305,
KN 243 - 27636 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2BH,305,
KN 252 - 35725 - 8:00 AM (F),Wed May 3,8:00 - 10:00 am,2LCA,"A001, 2LCD D002, 2LCD D004",
KN 256 - 38137 - 4:00 PM (W),Tue May 2,3:30 - 5:30 pm,,,
KN 256 - 38136 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,,,
KN 256 - 38139 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,,,
KN 256 - 38138 - 5:00 PM (T),Thu May 4,3:30 - 5:30 pm,,,
KN 261 - 29842 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2SES,130,
KN 331 - 27761 - 11:00 AM (MW),Thu May 4,10:30 - 12:30 pm,2SES,138,
KN 335 - 27763 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2LCD,D004,
KN 345 - 27767 - 12:00 PM (MW),Tue May 2,8:00 - 10:00 am,2PEB,117,
KN 351 - 27770 - 9:00 AM (MW),Tue May 2,10:30 - 12:30 pm,,,
KN 352 - 27771 - 8:00 AM (MWF),Wed May 3,8:00 - 10:00 am,2LCF,F006,
KN 361 - 29857 - 8:00 AM (TR),Thu May 4,8:00 - 10:00 am,2BH,305,
KN 372 - 27777 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2SES,130,
KN 394 - 37014 - 1:00 PM (MW),Mon May 1,1:00 - 3:00 pm,2PEB,117,
KN 394 - 39761 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2PEB,117,
KN 400 - 38082 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2BSB,337,
KN 402 - 35730 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2BSB,215,
KN 410 - 27866 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LCD,D001,
KN 435 - 38154 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2PEB,117,
KN 436 - 35739 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2PEB,117,
KN 436 - 40033 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2PEB,117,
KN 441 - 27873 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2PEB,117,
KN 448 - 39698 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2PEB,117,
KN 450 - 39762 - 2:00 PM (MW),Wed May 3,1:00 - 3:00 pm,2PEB,117,
KN 465 - 29872 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2SES,138,
KN 472 - 27871 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2SES,230,
KN 494 - 33504 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2SH,207,
KN 505 - 39699 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,,,
KN 571 - 39706 - 3:00 PM (R),Fri May 5,1:00 - 3:00 pm,,,
KN 594 - 35804 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LH,321,
KN 594 - 37021 - 9:00 AM (T),Wed May 3,10:30 - 12:30 pm,,,
KOR 102 - 38292 - 1:00 PM (MTWR),Mon May 1,1:00 - 3:00 pm,2LH,100,
KOR 104 - 39241 - 3:00 PM (MTWR),Mon May 1,8:00 - 10:00 am,2LH,100,
LALS 102 - 37804 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LCB,B101 ,
LALS 104 - 33045 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2TH,208,
LALS 105 - 31429 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2BH,317,
LALS 109 - 24630 - 1:00 PM (MW),Mon May 1,1:00 - 3:00 pm,2BH,317,
LALS 110 - 35761 - 3:00 PM (MW),Mon May 1,8:00 - 10:00 am,2BH,317,
LALS 127 - 24030 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LCD,D005,
LALS 127 - 38508 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2LCF,F004,
LALS 127 - 31967 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2LCD,D001,
LALS 225 - 28934 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2LCC,C006,
LALS 239 - 29208 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2HH,107,
LALS 257 - 39420 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2TH,204,
LALS 258 - 31927 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2TH,215,
LALS 262 - 34199 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,2BH,317,
LALS 266 - 32233 - 10:00 AM (MW),Fri May 5,10:30 - 12:30 pm,2BH,317,
LALS 275 - 36932 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2BH,317,
LALS 276 - 37831 - 9:30 AM (T),Wed May 3,10:30 - 12:30 pm,2LH,312,
LALS 278 - 29939 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,2BSB,281,
LALS 283 - 39234 - 2:00 PM (T),Wed May 3,3:30 - 5:30 pm,2BSB,365,
LALS 286 - 36933 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2BSB,281,
LALS 288 - 15186 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2TH,204,
LALS 290 - 33050 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2TH,215,
LALS 295 - 34442 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2TH,204,
LALS 391 - 36257 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2SH,120,
LALS 433 - 39237 - 3:30 PM (M),Mon May 1,8:00 - 10:00 am,2SH,101,
LALS 433 - 39338 - 3:30 PM (M),Mon May 1,8:00 - 10:00 am,2SH,101,
LALS 495 - 36256 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,,,
LALS 495 - 35755 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,,,
LALS 497 - 39953 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2BSB,339,
LALS 497 - 39952 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2BSB,339,
LALS 502 - 31441 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2SH,120,
LALS 504 - 31442 - 1:00 PM (R),Tue May 2,1:00 - 3:00 pm,,,
LAS 103 - 36947 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,,,
LAS 103 - 38321 - 2:00 PM (W),Wed May 3,1:00 - 3:00 pm,,,
LAS 103 - 36946 - 2:00 PM (W),Wed May 3,1:00 - 3:00 pm,,,
LAS 111 - 31998 - 9:30 AM (R),Wed May 3,10:30 - 12:30 pm,,,
LAS 111 - 38118 - 12:00 PM (W),Tue May 2,8:00 - 10:00 am,,,
LAS 111 - 38117 - 11:00 AM (W),Thu May 4,10:30 - 12:30 pm,,,
LAS 289 - 31949 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,,,
LAS 289 - 16542 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,,,
LAS 294 - 40011 - 4:00 PM (W),Tue May 2,3:30 - 5:30 pm,,,
LAS 493 - 37703 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2TH,120,
LAS 493 - 37702 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2TH,120,
LAS 495 - 18921 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2BSB,163,
LAT 102 - 17555 - 10:00 AM (MTWR),Fri May 5,10:30 - 12:30 pm,2BSB,133,
LAT 102 - 32103 - 11:00 AM (MTWR),Thu May 4,10:30 - 12:30 pm,2BSB,133,
LAT 104 - 17556 - 12:00 PM (MTWR),Tue May 2,8:00 - 10:00 am,2BSB,133,
LCSL 504 - 35006 - 3:00 PM (F),Mon May 1,8:00 - 10:00 am,,,
LCSL 505 - 36583 - 3:00 PM (F),Mon May 1,8:00 - 10:00 am,,,
LCSL 583 - 34694 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2GH,304,
LING 201 - 30725 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2BSB,281,
LING 201 - 30724 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2BSB,281,
LING 270 - 39796 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2LH,315,
LING 480 - 37209 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LH,115,
LING 480 - 37107 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LH,115,
LING 487 - 26647 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2GH,304,
LING 487 - 26646 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2GH,304,
LING 583 - 14133 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2GH,304,
LING 586 - 14134 - 2:00 PM (M),Wed May 3,1:00 - 3:00 pm,2LH,321,
LING 593 - 35462 - 2:00 PM (W),Wed May 3,1:00 - 3:00 pm,,,
LITH 102 - 34457 - 9:00 AM (MTWR),Tue May 2,10:30 - 12:30 pm,2BSB,133,
LITH 130 - 38546 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LH,107,
LRSC 501 - 39958 - 1:30 PM (M),Mon May 1,1:00 - 3:00 pm,,,
LRSC 512 - 29994 - 1:00 PM (R),Tue May 2,1:00 - 3:00 pm,,,
LRSC 540 - 26957 - 1:00 PM (F),Mon May 1,1:00 - 3:00 pm,,,
MATH 088 - 39899 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2TH,117,
MATH 090 - ALL,Wed May 3,6:00 - 8:00 pm,2BSB,"140, 250",Combined Section Final
MATH 110 - ALL,Tue May 2,6:00 - 8:00 pm,2SES,"250, 238",Combined Section Final
MATH 118 - 25064 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2LCF,F006,
MATH 121 - ALL,Thu May 4,6:00 - 8:00 pm,2LCA,"A001, 2LCD D002, 2LCD D004",Combined Section Final
MATH 122 - 25666 - 12:00 PM (R),Fri May 5,8:00 - 10:00 am,2TH,301,
MATH 122 - 16324 - 12:00 PM (T),Fri May 5,8:00 - 10:00 am,2TH,300,
MATH 125 - ALL,Thu May 4,6:00 - 8:00 pm,2BSB,"140, 250, 145, 2LCB B101",Combined Section Final
MATH 140 - 16329 - 9:00 AM (TR),Wed May 3,10:30 - 12:30 pm,2SEO,600,
MATH 141 - ALL,Tue May 2,6:00 - 8:00 pm,2LCC,C004,Combined Section Final
MATH 165 - ALL,Wed May 3,6:00 - 8:00 pm,2LCF,"F001, F003, F006, 2LCC C006",Combined Section Final
MATH 170 - 37900 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2BH,208,
MATH 179 - 16364 - 12:00 PM (TR),Fri May 5,8:00 - 10:00 am,2BSB,161,
MATH 179 - 16365 - 10:00 AM (TR),Mon May 1,3:30 - 5:30 pm,2TH,321,
MATH 179 - 37651 - 1:00 PM (TR),Tue May 2,1:00 - 3:00 pm,2SH,308,
MATH 180 - ALL,Thu May 4,1:00 - 3:00 pm,2LCA,"A001, 2LCB B101, 2LCD D002, 2LCD D004, 2LCE E101",Combined Section Final
