Course CRN Meeting Time,Day,Time,Building,Room,Comments
ENGL 104 - 26201 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LH,115,
ENGL 105 - 11126 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2TH,219,
ENGL 105 - 33744 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,2SH,116,
ENGL 107 - 29183 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2SH,104,
ENGL 109 - 25236 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2LH,103,
ENGL 110 - 11166 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,304,
ENGL 111 - 32312 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LH,300,
ENGL 113 - 27276 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SH,116,
ENGL 117 - 30900 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2SH,211,
ENGL 160 - 11332 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SH,101,
ENGL 160 - 11514 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SH,315,
ENGL 160 - 39062 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SH,216,
ENGL 160 - 11327 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2SH,216,
ENGL 160 - 11759 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LH,301,
ENGL 160 - 11558 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LH,107,
ENGL 160 - 27283 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,206,
ENGL 160 - 11803 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SH,211,
ENGL 160 - 11337 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,265,
ENGL 160 - 30965 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SH,203,
ENGL 160 - 11505 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2SH,316,
ENGL 160 - 19880 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SH,220,
ENGL 160 - 38959 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2SH,211,
ENGL 160 - 11331 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2SH,220,
ENGL 160 - 11393 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SH,211,
ENGL 160 - 11551 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2SH,203,
ENGL 160 - 11766 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2SH,203,
ENGL 160 - 30664 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2GH,204,
ENGL 160 - 21750 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LH,104,
ENGL 160 - 11534 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LH,304,
ENGL 160 - 11330 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LH,103,
ENGL 160 - 11339 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SH,315,
ENGL 160 - 11385 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LH,115,
ENGL 160 - 38961 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2SH,116,
ENGL 160 - 38996 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SH,316,
ENGL 160 - 28745 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2SH,116,
ENGL 160 - 38997 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2LH,103,
ENGL 160 - 11572 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SH,216,
ENGL 160 - 11731 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LH,321,
ENGL 160 - 30663 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LH,301,
ENGL 160 - 24124 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LH,103,
ENGL 160 - 39017 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SH,203,
ENGL 160 - 28743 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SH,215,
ENGL 160 - 38998 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2LH,103,
ENGL 160 - 11399 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SH,116,
ENGL 161 - 11868 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SH,316,
ENGL 161 - 21697 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2LH,206,
ENGL 161 - 40446 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SH,211,
ENGL 161 - 11875 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2LH,202,
ENGL 161 - 11892 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SH,316,
ENGL 161 - 35789 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2SH,316,
ENGL 161 - 21667 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2SH,215,
ENGL 161 - 21629 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2LH,201,
ENGL 161 - 11956 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2SH,203,
ENGL 161 - 21836 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,320,
ENGL 161 - 21626 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SH,315,
ENGL 161 - 11932 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SH,115,
ENGL 161 - 24055 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SH,212,
ENGL 161 - 24008 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,103,
ENGL 161 - 30669 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LH,201,
ENGL 161 - 11924 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SH,211,
ENGL 161 - 27289 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SH,203,
ENGL 161 - 23990 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LH,104,
ENGL 161 - 25973 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,115,
ENGL 161 - 30670 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SH,115,
ENGL 161 - 11950 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SH,215,
ENGL 161 - 11861 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SH,216,
ENGL 161 - 21700 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SH,115,
ENGL 161 - 24147 - 8:00 AM (MWF),Wed Dec 7,8:00 - 10:00 am,2SH,215,
ENGL 161 - 21668 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2SH,216,
ENGL 200 - 21003 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,300,
ENGL 202 - 26210 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,315,
ENGL 210 - 12086 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2SH,115,
ENGL 222 - 32315 - 10:00 AM (WF),Fri Dec 9,10:30 - 12:30 pm,2GH,106,
ENGL 222 - 12108 - 2:00 PM (WF),Wed Dec 7,1:00 - 3:00 pm,2GH,106,
ENGL 232 - 12118 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2BH,B6,
ENGL 241 - 12171 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2BSB,250,
ENGL 242 - 38155 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2BH,308,
ENGL 243 - 27430 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2SH,103,
ENGL 243 - 12200 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2SH,307,
ENGL 243 - 36960 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2SH,103,
ENGL 260 - 24489 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2TH,204,
ENGL 262 - 33575 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCA,A005,
ENGL 295 - 33860 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SH,220,
ENGL 341 - 38159 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SH,120,
ENGL 445 - 38163 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2SH,120,
ENGL 445 - 38164 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2SH,120,
ENGL 486 - 21082 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SH,119,
ENGL 486 - 20658 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SH,119,
ENGL 490 - 20335 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SH,119,
ENGL 490 - 12504 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SH,119,
ENGL 571 - 33333 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2LH,214,
ENGL 574 - 33334 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2LH,215,
ENGR 100 - 19472 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,,,
ENTR 310 - 34794 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2DH,220,
ENTR 521 - 37978 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2TH,117,
ENTR 541 - 38020 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2LH,312,
ENTR 565 - 37542 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2LH,115,
ENTR 566 - 37543 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2LH,107,
EPSY 100 - 38588 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCC,C001,
EPSY 100 - 40562 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCA,A004,
EPSY 210 - 36510 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,140,
EPSY 255 - 10826 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCC,C001,
EPSY 256 - 39327 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,319,
EPSY 363 - 39328 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCA,A007,
EPSY 414 - 33675 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2ETMSW,2217,
EPSY 415 - 28451 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2ETMSW,1013,
EPSY 420 - 37208 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,,,
EPSY 420 - 37177 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,,,
EPSY 426 - 40116 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2TH,216,
EPSY 446 - 21798 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2BH,305,
EPSY 446 - 34725 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2BSB,140,
EPSY 465 - 40088 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2BSB,365,
EPSY 466 - 34574 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,,,
EPSY 482 - 37576 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2ETMSW,2419,
EPSY 500 - 37179 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2ETMSW,2219,
EPSY 501 - 26898 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2SH,216,
EPSY 503 - 10841 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2ETMSW,2219,
EPSY 512 - 37181 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2SH,212,
EPSY 517 - 35451 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2LH,315,
EPSY 519 - 10845 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2LH,202,
EPSY 520 - 40221 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,,,
FIN 301 - 35815 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCD,D005,
FIN 301 - 36757 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SH,320,
FIN 301 - 38887 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LCF,F003,
FIN 301 - 37217 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,145,
FIN 302 - 37218 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2LCA,A001,
FIN 302 - 38848 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2LCE,E101,
FIN 310 - 11437 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2DH,220,
FIN 310 - 11434 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2DH,220,
FIN 310 - 35814 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2DH,220,
FIN 311 - 37506 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2LCB,B101 ,
FIN 320 - 27654 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2DH,230 ,
FIN 320 - 36440 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2DH,330,
FIN 320 - 20772 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2DH,220,
FIN 330 - ALL,Mon Dec 5,6:00 - 8:00 pm,2LC,D1,
FIN 340 - 35819 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2BSB,369,
FIN 412 - 11460 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,289,
FIN 415 - 40236 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,311,
FIN 430 - 40156 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2SH,303,
FIN 442 - 32675 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2DH,330,
FIN 444 - 32319 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2LH,120,
FIN 444 - 35823 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2SH,304,
FIN 449 - 36443 - 4:00 PM (M),Tue Dec 6,3:30 - 5:30 pm,2SH,320,
FIN 449 - 36442 - 4:00 PM (M),Tue Dec 6,3:30 - 5:30 pm,2SH,320,
FIN 473 - 23274 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2DH,210,
FIN 480 - 36158 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2LH,103,
FIN 480 - 35828 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2LH,103,
FIN 494 - 40223 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2LH,320,
FIN 494 - 37213 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BSB,389,
FIN 500 - 20773 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2SES,238,
FIN 500 - 39021 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BH,316,
FIN 510 - 11509 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2DH,230 ,
FIN 510 - 29346 - 9:00 AM (S),Sat Dec 10,9:00 - 11:00 am,2DH,330,
FIN 512 - 11513 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2TH,204,
FIN 516 - 38667 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2TH,204,
FIN 520 - 11517 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2DH,230 ,
FIN 570 - 37981 - 1:00 PM (MW),Mon Dec 5,1:00 - 3:00 pm,2BSB,335,
FIN 594 - 29168 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,,,
FR 201 - 23173 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2GH,204,
FR 202 - 26172 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2GH,207,
FR 231 - 28057 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,305,
FR 232 - 20769 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SH,100,
FR 301 - 12439 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2LH,104,
FR 417 - 35483 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2LH,101,
FR 417 - 35484 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2LH,101,
FR 433 - 12445 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2LH,103,
FR 433 - 20439 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2LH,103,
FR 448 - 12449 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2LH,120,
FR 448 - 20311 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2LH,120,
FR 494 - 34744 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,202,
FR 494 - 34743 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,202,
FR 510 - 12470 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2LH,107,
GEOG 100 - 11338 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2BSB,145,
GEOG 161 - 38189 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2LCD,D005,
GEOG 273 - 33399 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,289,
GEOG 469 - 34637 - 6:30 PM (T),Tue Dec 6,6:30 - 8:30 pm,2BSB,165,
GEOG 469 - 34638 - 6:30 PM (T),Tue Dec 6,6:30 - 8:30 pm,2BSB,165,
GEOG 469 - 32433 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2AEH,2201,
GEOG 469 - 32434 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2AEH,2201,
GEOG 477 - 19757 - 8:00 AM (R),Thu Dec 8,8:00 - 10:00 am,2BSB,137,
GEOG 481 - 11602 - 8:00 AM (T),Thu Dec 8,8:00 - 10:00 am,2BSB,2167,
GER 100 - 11647 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2TH,309,
GER 101 - 11650 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2TH,320,
GER 101 - 11655 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,320,
GER 101 - 23514 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2GH,204,
GER 102 - 31598 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,301,
GER 103 - 39765 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BSB,133,
GER 103 - 30197 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2BSB,137,
GER 104 - 11672 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BSB,269,
GER 125 - 33311 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,204,
GER 207 - 39448 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BH,B6,
GER 211 - 11679 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LH,301,
GER 217 - 26521 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,210,
GER 219 - 23225 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BH,304,
GER 310 - 37417 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LH,201,
GER 422 - 39446 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2BSB,115,
GER 422 - 39445 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2BSB,115,
GER 448 - 11708 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2LH,120,
GER 448 - 20312 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2LH,120,
GER 513 - 38609 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,,,
GER 531 - 38269 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2BSB,269,
GKM 101 - 22997 - 9:00 AM (MTWR),Tue Dec 6,10:30 - 12:30 pm,2BSB,133,
GKM 103 - 11843 - 10:00 AM (MTWR),Fri Dec 9,10:30 - 12:30 pm,2BSB,133,
GKM 105 - 28437 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,335,
GLAS 230 - 40125 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2GH,204,
GLAS 231 - 40034 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,319,
GLAS 271 - 40081 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2BH,208,
GLAS 471 - 40020 - 5:30 PM (R),Thu Dec 8,3:30 - 5:30 pm,2HH,303,
GLAS 471 - 40019 - 5:30 PM (R),Thu Dec 8,3:30 - 5:30 pm,2HH,303,
GLAS 473 - 40035 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,321,
GLAS 473 - 40036 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,321,
GWS 101 - 11862 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2LCA,A006,
GWS 101 - 32988 - 11:00 AM (T),Mon Dec 5,10:30 - 12:30 pm,2LH,312,
GWS 101 - 21683 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2LH,305,
GWS 102 - 11894 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2LCB,B101 ,
GWS 111 - 11933 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SH,116,
GWS 111 - 32313 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LH,300,
GWS 117 - 30901 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2SH,211,
GWS 203 - 11904 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LCA,A005,
GWS 204 - 34173 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,101,
GWS 224 - 11939 - 8:00 AM (MWF),Wed Dec 7,8:00 - 10:00 am,2LCC,C003,
GWS 259 - 32997 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2BH,208,
GWS 262 - 32226 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2LCA,A005,
GWS 272 - 36323 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LH,101,
GWS 275 - 32111 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,281,
GWS 292 - 28005 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,215,
GWS 315 - 37540 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCD,D001,
GWS 363 - 34452 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SH,100,
GWS 462 - 39256 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2TH,216,
GWS 462 - 39253 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2TH,216,
GWS 501 - 30112 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2LH,101,
GWS 547 - 11963 - 4:30 PM (W),Tue Dec 6,3:30 - 5:30 pm,2BSB,4011,
HIST 100 - 35603 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2LCC,C003,
HIST 101 - 29554 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2BSB,140,
HIST 101 - 11760 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2LCF,F004,
HIST 103 - 11651 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2LCF,F006,
HIST 104 - 32937 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2LCD,D001,
HIST 104 - 11635 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2LCF,F001,
HIST 105 - 35635 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2LCD,D002,
HIST 114 - 32938 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,2BSB,381,
HIST 117 - 11584 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,209,
HIST 150 - 30193 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,208,
HIST 177 - 35482 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2LCF,F006,
HIST 202 - 37593 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,120,
HIST 204 - 11531 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SH,303,
HIST 204 - 11555 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SH,303,
HIST 211 - 34251 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2BH,209,
HIST 213 - 33496 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BH,208,
HIST 217 - 29050 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2LH,312,
HIST 229 - 27170 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2TH,207,
HIST 235 - 39252 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BH,209,
HIST 239 - 39874 - 2:00 PM (T),Wed Dec 7,3:30 - 5:30 pm,2BH,209,
HIST 247 - 21119 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,385,
HIST 255 - 32949 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2SES,130,
HIST 259 - 32967 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2BH,208,
HIST 261 - 29669 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,2LCA,A004,
HIST 262 - 35486 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2BH,208,
HIST 271 - 31206 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2BH,208,
HIST 275 - 26359 - 11:00 AM (T),Mon Dec 5,10:30 - 12:30 pm,2SH,304,
HIST 278 - 38168 - 1:00 PM (MW),Mon Dec 5,1:00 - 3:00 pm,2BH,209,
HIST 288 - 39187 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2TH,117,
HIST 290 - 36350 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SH,220,
HIST 292 - 28162 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,215,
HIST 300 - 11346 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2LH,214,
HIST 300 - 11348 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2SH,219,
HIST 408 - 36566 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,201,
